Employee_ID;Salary;Deparment
83078;9428;6
97750;7723;2
27299;4113;7
15844;1752;7
75576;4759;5
71383;7158;3
59944;9466;2
83999;5780;7
33330;8919;4
89941;5180;5
5956;6645;5
18374;6179;6
71647;7225;4
187;3868;2
38498;9983;4
94880;2040;3
70748;1297;6
19441;5924;5
96096;6974;1
62126;2471;6
84410;7040;7
17754;7981;2
87028;5595;1
92116;8139;5
13031;8668;6
70;9390;4
99485;5997;7
62629;9775;5
31603;8052;7
407;1122;6
5464;6908;4
85095;2005;6
64653;9517;7
49999;2707;7
15088;4417;7
77482;4797;2
34266;3360;2
25640;4417;7
76608;9696;7
39859;3371;4
85106;7645;6
14781;2677;4
65499;8686;3
79765;3579;6
47757;4963;7
14867;7532;2
68082;6845;2
20118;3056;5
23551;2259;5
32138;7160;2
53116;9593;7
7906;7556;7
97038;2485;7
21379;5115;1
82982;7497;7
74707;9872;3
60038;8767;2
78829;9110;5
92620;3453;5
29988;3942;3
3486;2999;5
44841;9755;6
59823;2498;2
5239;7764;7
83163;1983;1
40636;4821;4
98021;5925;1
93011;2001;4
57320;5802;3
52866;5030;5
27722;1627;3
21353;9973;5
74882;2391;1
73580;5954;7
66427;6035;2
5460;2110;1
50507;6597;1
46369;9613;2
33808;8447;6
59866;3209;3
35631;9201;5
30678;4878;6
63461;6908;2
2951;2891;2
95838;8006;2
7899;5750;2
46081;6306;6
24387;6967;6
18764;8713;7
19863;5820;7
31321;8693;1
4593;9666;1
55294;1682;4
41835;6599;1
83178;7062;1
35181;5262;3
76418;7536;1
14480;8243;2
66911;8669;3
33416;2472;1
36806;8859;2
41445;8937;5
47003;3400;3
30911;7807;2
18941;7168;5
26205;5135;6
78959;6296;2
2498;2941;1
91936;1333;7
57709;5124;3
27752;8671;1
35208;2750;3
12061;4556;6
87144;8238;7
165;5817;3
49963;6640;4
77710;1001;3
44973;2874;6
92224;5543;7
97982;5219;3
87546;6881;3
36690;9109;6
32151;6892;4
22457;3015;6
59125;5635;5
33613;7729;5
40895;8688;3
59616;3095;1
14651;2866;6
39425;4627;2
27807;7142;4
86437;9919;1
66009;7734;4
42198;7186;2
85935;8711;6
47470;8973;6
26614;8064;1
89384;7602;3
24150;7640;2
63759;2490;1
52731;4289;1
41247;5610;7
16215;2670;1
23183;8093;6
8804;7317;6
43075;1511;7
60836;4328;1
88081;9351;5
89806;5806;7
41048;8175;3
49345;6963;5
82669;1465;1
56980;4687;1
73429;2931;2
62135;9688;3
51692;2440;5
95430;8550;2
78425;3246;5
91421;6881;6
36726;2178;5
11476;5010;2
76357;4005;1
2623;3601;7
11881;5724;6
57658;9753;3
29678;8847;2
63827;5996;1
39554;4497;3
89121;1622;3
84445;7495;1
31468;5893;7
51947;1417;4
12392;9014;4
5189;8591;7
49531;3543;5
10292;9017;3
95521;8875;5
17543;5254;3
52191;3190;3
65536;5961;4
45127;2761;4
82281;8267;1
98506;4405;1
86020;9338;7
38156;1378;4
83883;5557;2
55681;1911;7
2009;7641;5
23847;2056;7
6317;1356;2
24161;4485;6
73742;7320;4
1102;7125;7
93370;4320;5
37915;6646;3
18366;7380;1
7279;4851;4
82903;4925;3
98940;7551;7
46230;7795;7
68755;6472;4
2461;9813;7
27272;7587;7
9420;1735;6
84505;2352;6
46086;8958;5
76073;1789;4
7134;3573;1
29405;1688;5
19021;1386;4
81581;9349;1
49364;3677;4
69584;3160;3
15539;1236;2
7652;9441;3
24715;9248;3
16606;9350;4
73853;3452;2
53153;4216;3
60858;5596;2
29185;2158;2
36133;5125;1
39541;1437;6
24336;2156;6
688;6026;5
41336;9867;3
40054;2305;2
17429;7569;5
26561;9509;4
93034;2392;4
48896;4976;4
95928;6961;1
60860;5659;1
78822;2905;1
89071;6617;4
14089;5217;2
30893;6579;4
87401;8450;5
93036;9684;5
65220;3671;5
58649;2181;5
40809;4219;1
28039;5252;6
56192;5501;1
680;9654;4
77831;7405;6
90906;9392;7
5538;3560;2
6728;1026;3
48442;1062;2
90130;8364;3
93230;7593;3
36842;2552;2
57955;7195;1
11244;4354;6
30151;2148;2
75003;5394;3
60482;6201;5
31744;7064;4
76501;6651;5
10494;4535;3
28984;3872;3
85784;3013;7
59679;5092;6
56499;3988;3
93956;7674;2
56237;2156;3
80158;6004;2
45603;5129;5
29417;9539;7
89049;9018;4
35906;7056;6
25261;3616;4
57328;7461;6
13248;7044;3
53424;3985;3
28417;1863;6
55823;6982;4
87023;5141;2
65970;2297;3
98133;2179;1
44339;2400;6
72449;4612;1
95313;5832;4
94603;5406;6
97997;4648;5
45607;4425;1
4900;6566;6
89939;2648;1
91311;7206;2
49363;5647;6
52035;1486;4
66006;1574;7
66810;1272;4
10537;5299;2
45286;9506;2
84365;2600;7
23587;2442;1
84320;5554;7
98054;8429;3
4854;2965;5
23804;9047;1
48362;6123;3
11229;1141;3
11087;1673;2
4739;9565;6
62591;7708;5
57681;8166;6
38763;3156;6
16738;6192;7
2359;9842;4
25661;5392;6
7387;8444;2
42260;8815;7
95493;1475;6
44344;6840;3
72165;4268;6
31857;7661;7
99463;8636;2
99194;5381;4
60547;9441;7
21359;6646;2
80929;8552;2
13679;5786;2
96919;3176;4
90491;2319;3
27626;5621;4
87031;9643;2
49654;6281;5
92485;1379;6
5620;4627;6
3392;1499;4
21703;2776;7
50379;7349;5
73320;8658;4
59886;2266;5
90493;6132;4
22956;6330;6
59751;4331;5
99232;4867;7
62721;3184;2
14411;9255;4
95259;9257;1
23249;5429;6
51329;8051;6
60561;7692;4
96834;6530;3
57690;8185;2
89343;3836;2
39278;8588;5
59689;5252;2
21981;7231;5
49491;4285;6
77321;9583;2
15014;9508;2
15120;7695;3
84998;3407;6
49307;4902;3
14417;8044;2
20337;4145;3
13365;7926;4
36803;2097;5
26942;9602;4
33786;5277;4
45429;8254;7
55993;4119;2
68397;8494;6
23433;7898;7
14920;3170;4
68642;2509;2
40486;9721;1
77488;5032;3
50941;3869;6
7525;9338;5
31611;5229;7
65257;6935;1
20434;2704;1
28989;7986;2
53767;7029;5
12198;2454;5
20552;7335;1
94382;7705;6
8031;3398;7
23611;7406;4
18189;4126;4
11460;3693;3
15770;3437;3
50680;3261;1
26649;5958;1
56208;6195;3
20491;3800;3
2347;2320;7
23144;6708;4
77999;7466;2
96900;8865;1
23331;4756;3
96132;2975;6
21908;9588;5
21042;3518;6
48753;3511;7
43585;8260;6
4383;3797;2
81806;3029;6
89541;7226;2
84911;1356;6
72097;1534;2
85535;6330;1
90428;5174;2
62741;2702;6
95786;2869;2
19191;6667;5
17220;7970;6
31302;1034;1
12796;3321;2
65001;7044;5
62084;9902;2
28720;6973;5
53679;5444;5
30012;3082;6
19055;3921;7
58150;1274;4
77325;2083;3
49301;4034;3
55821;3687;3
75467;1244;2
4820;8497;6
65442;9698;3
95570;8072;1
23541;5120;7
30068;8773;4
77637;6142;1
59100;1459;6
4951;9849;6
38255;1068;6
88874;6347;5
52322;9492;3
91635;5596;4
66896;3530;3
67140;5620;7
2996;5931;2
30430;6398;6
65403;3509;5
11794;1708;5
61288;6842;4
57853;8027;6
1911;6045;3
61890;5004;3
94635;1005;5
99064;9872;6
99793;5936;4
43643;8346;1
32292;7615;2
21870;5841;1
57896;8361;1
58523;3286;4
49856;4595;6
44565;9141;6
90775;2523;4
45982;2891;1
9113;7324;1
90419;2054;1
25433;1000;6
74695;7834;5
67675;6839;7
47172;8982;5
58744;4536;1
29741;6145;2
10171;1758;4
90044;8615;2
22026;6071;3
41365;2923;4
8309;8373;7
66127;3119;1
2912;7327;6
18409;7786;2
33233;4473;2
21730;2231;2
56884;7800;1
63642;4915;5
89055;6387;2
29477;6838;2
45516;6029;4
38582;6680;1
69494;8771;3
82479;7933;1
34731;7799;4
7683;6371;2
74988;7336;2
85746;2094;2
1273;3073;1
19117;6779;6
50332;3535;6
98605;5985;6
97159;8908;7
82696;9360;5
45172;7580;4
55307;8993;4
9268;9119;7
19662;8679;2
87635;1568;3
16965;7078;5
36309;5552;1
47711;2281;6
5003;6429;2
44912;3132;4
90645;9551;4
15743;5982;1
95852;9768;7
1316;2595;1
48319;2079;2
94194;6056;3
98145;2843;5
54777;8324;7
80003;3282;6
37656;7433;1
36671;1206;2
80594;2558;4
91734;1677;4
70711;3353;7
86742;5890;1
27741;1832;6
19274;9709;2
91080;8874;2
31480;2072;3
6157;8025;1
16221;9727;1
31977;5070;7
62792;9824;7
64966;1437;4
63762;6387;7
83960;2954;3
88176;8194;1
47316;6793;5
15740;5802;4
42476;4394;3
9207;2374;2
35469;9776;6
27713;7798;1
19061;7883;2
36167;7985;4
48437;7382;7
22935;8499;6
31960;5939;2
94920;8101;3
14491;3373;4
51630;5362;7
16750;4213;6
8764;2300;7
57488;8748;3
66445;8431;2
4304;8388;6
32736;2556;4
38078;7385;4
35185;5619;3
78036;3659;1
2716;9814;7
63900;9547;5
4964;5862;1
21410;2613;2
55670;3693;2
27603;6058;7
30183;5237;4
53294;9009;1
50181;9406;6
82120;5974;7
28218;7514;2
64671;7206;1
56450;5046;2
62067;5348;3
61442;6019;4
88248;6636;5
96085;4945;3
47020;1951;5
59420;5152;3
79946;9706;7
76708;3302;3
50323;2667;3
86178;8366;3
18659;1687;1
74619;4791;5
51755;4265;3
68018;1047;1
87994;3233;2
81308;4992;2
18795;8395;4
71723;7138;7
69976;1707;7
46489;6142;1
52138;6318;3
9969;2364;2
71788;9935;4
18064;5398;6
40528;1981;6
7767;5694;6
52387;1344;2
99931;4429;1
57587;5166;1
66248;8681;4
38811;5803;3
34073;9567;7
80093;1742;5
30657;8753;4
98052;2455;2
39995;5007;3
56310;1667;2
87879;1615;4
66569;7348;1
46977;3351;6
62553;5139;6
29299;5003;1
59549;6813;3
771;9092;6
86736;1223;3
8772;4735;6
86443;8175;7
64014;3527;2
71043;9433;5
5908;9708;3
26912;5596;5
38136;1119;1
80264;9673;3
16403;5938;2
62501;3553;2
14078;2482;4
97065;4675;2
49142;5096;6
10256;4121;7
17884;5813;1
65055;5536;1
30060;4382;4
6981;4794;4
94193;2755;5
3848;8479;6
34221;4087;7
27175;9729;7
89290;3511;6
56473;8356;4
20398;2310;6
9130;4252;2
2287;7709;4
81312;5369;6
61581;2999;2
24652;9621;5
50718;9190;2
76208;8914;2
42454;6555;6
12689;6760;5
47631;7432;2
61512;7638;7
99721;9654;1
77718;6450;4
84023;1146;5
89406;6658;1
12197;3428;2
18324;4918;1
47900;3597;1
82534;9191;7
6230;9804;7
48834;3889;6
99913;2212;4
61945;3986;1
70373;2543;7
94224;1805;2
85438;8653;4
18608;1329;7
26746;5579;7
28738;4949;5
40888;6323;2
68900;2836;7
521;4403;3
12103;6415;2
24338;5913;7
70039;5100;3
65073;9992;4
6706;2029;1
91094;9539;2
53216;1881;1
23670;7555;6
49818;5900;3
95675;9467;3
54866;8243;1
14072;6490;6
96262;6254;4
54723;5027;4
57927;7542;6
44121;7329;1
18674;4871;2
89984;4987;6
61958;5917;5
70124;1218;5
10480;4691;3
40965;9031;6
14721;7597;1
16651;1802;6
80988;5874;2
10642;9405;1
60395;9479;1
3166;8659;3
71834;2877;6
20716;1900;1
25239;1642;2
28890;2936;6
13214;4123;5
80360;2574;3
7191;9493;4
52692;1497;2
31036;4493;4
32603;6652;5
75042;1531;5
66684;6368;5
97534;7768;7
29116;8931;7
71104;4887;4
71294;5644;5
83814;9160;1
5558;9251;3
20651;3090;4
18910;7710;6
25531;9040;1
86572;1916;1
45833;5523;3
5812;3111;3
44131;8083;3
23484;3480;5
29336;2683;4
58219;1917;1
18510;9610;4
71480;8609;5
25496;3724;2
76534;4938;6
50779;8842;7
1762;4177;1
57619;4227;4
85883;5407;6
82516;3118;5
15884;5522;6
36206;2244;6
52670;9663;2
19855;9361;6
9570;1785;6
88518;4464;5
37785;4656;6
71475;3079;3
90233;3955;4
45194;7169;5
74266;5877;1
67000;5453;2
48919;7673;5
6268;2764;3
68761;5072;3
19259;6099;3
2124;1957;4
62986;9077;2
60930;4347;7
5892;9739;2
96798;4095;1
27237;3916;1
90749;5686;2
39869;5445;1
23653;7779;2
51029;7626;1
90554;3486;2
72864;5697;6
17462;7603;6
26794;5104;2
84087;8445;5
25219;7664;7
402;8921;7
59775;6579;5
87207;2641;4
74450;4339;3
52477;5766;2
53408;8036;4
71179;2235;4
67491;2482;7
91946;9726;6
13861;2894;6
53551;1561;6
5271;4021;4
69728;9484;4
58657;4269;1
84305;8766;6
99061;6402;5
19448;2987;5
11078;4668;7
90551;8504;1
369;4105;4
28452;4004;1
54793;9728;4
43712;6962;2
95932;2442;6
62759;2731;2
32370;7156;3
31313;3111;3
67845;6733;4
39671;3353;7
9359;7194;6
36778;5960;1
29805;3000;1
67256;6005;1
18818;5189;6
10348;9808;7
80810;2580;5
82692;3077;1
22970;2266;1
3366;2213;4
12844;9816;5
53090;2701;7
78260;5270;1
54978;2028;1
87165;3882;6
59723;5793;7
53270;1972;6
24466;7147;3
26535;7154;2
23059;8282;4
66011;1916;2
85538;1957;2
54754;1909;3
84218;4769;4
85782;9868;1
15622;6752;7
57636;3098;5
48592;6677;1
32478;9951;2
42465;7984;7
32837;6638;3
21632;2507;7
82954;2572;6
16820;9049;2
14374;3659;1
2386;2484;2
49889;4850;6
90037;3791;2
85097;8724;4
92527;3054;6
91413;7263;1
38828;1117;2
32684;6460;6
52592;2561;6
33084;4263;3
48232;3942;6
85888;8975;1
12434;7899;1
80322;2852;6
2823;6142;2
7681;9452;5
63952;3012;3
73645;3892;5
66273;3828;1
88087;9368;3
33776;4026;7
5029;1656;1
43815;2489;2
97414;4076;2
87729;9883;1
43157;1650;3
9639;4347;1
50851;9610;3
92500;4249;5
87826;5260;3
60613;1446;2
30540;5380;2
13494;8230;3
64117;2848;4
22930;8962;1
61709;6689;4
10528;2147;3
75196;8376;7
12104;3974;3
53485;8264;1
77548;2046;2
12826;9736;1
51553;1918;7
23751;9993;3
69874;4957;2
44982;7121;1
42734;6739;6
4394;7429;3
54729;5588;5
72623;5824;2
15348;9802;2
62006;5003;4
75313;3318;4
36625;5888;3
44022;4069;4
23363;5277;3
18775;6444;7
46354;7581;7
1148;3846;1
4924;6246;1
35070;8480;6
56050;2368;1
42563;7257;4
9825;9187;3
95964;3879;4
83554;7104;7
29023;5336;5
21078;9172;3
23079;4097;4
159;8716;5
74760;3587;1
9374;3918;5
59278;5980;3
90153;3604;1
69818;9517;1
61137;8205;2
10323;2359;4
90356;9116;3
87880;2068;2
77820;2939;2
84644;8447;1
2320;2633;6
67466;4793;5
20350;8306;7
98344;3780;7
85170;3390;5
7996;6135;2
28309;2733;3
22558;1479;3
47481;6904;1
18318;8777;1
13539;8268;6
2042;1225;5
70287;5808;2
75684;6556;1
96862;7945;4
85929;9845;2
22225;3512;1
51572;6028;7
82632;2203;6
23482;8905;3
76191;4745;5
75406;5448;2
94899;8467;2
7780;5540;2
7734;4298;5
29173;5255;7
89668;4190;1
25606;9327;4
40470;3804;5
94548;2808;4
60200;3230;2
33321;7145;1
31942;1176;2
73224;8545;1
52090;8392;5
34492;7594;3
32276;8093;5
53623;1774;4
85753;9345;3
26026;1227;1
18798;2619;2
89651;7865;1
42644;3832;2
80054;6622;3
182;2656;5
12306;8464;7
94605;1350;2
31476;3595;3
65112;2713;7
51868;7839;1
1451;5059;7
21554;7117;3
76325;5783;3
14774;8809;1
29764;5215;7
14399;5735;6
55861;3859;2
78358;4283;7
74348;9954;6
87017;9139;6
45594;8202;4
13052;8135;2
2558;8506;3
45198;7934;4
83979;8492;3
58995;1536;1
27613;4790;6
95455;9041;4
92588;3607;7
33866;2388;2
73997;2697;2
48273;1395;5
16373;3077;6
12648;6143;6
42759;2435;6
59438;1146;4
95633;4394;4
55203;8256;1
8532;7112;1
84753;1531;2
13471;7680;7
59617;9477;7
31023;1605;1
64380;7878;4
94865;3266;7
67182;3539;3
63327;5004;1
31008;4707;7
41340;3603;4
84082;4674;5
19479;6743;3
42634;9670;2
7838;5632;5
78908;3651;6
84135;2960;2
57445;9078;7
66829;4301;7
64066;8149;4
730;5981;2
70892;8406;7
96014;5036;5
32725;1218;5
61386;3568;3
40037;6860;4
79663;2626;1
82741;4888;6
85802;8166;4
44023;8062;4
2306;9338;3
44258;6794;7
31206;8622;1
32115;4106;4
38576;1287;7
38211;1132;2
55305;7935;7
7626;2638;3
70931;4861;6
22651;9902;7
96314;3197;6
63838;8555;6
72361;7742;5
53211;5650;3
92548;7611;3
37640;9636;1
53239;8930;6
25737;4106;5
41266;7865;5
2052;5840;7
82889;8605;4
87267;8221;5
44041;1726;1
86498;4093;5
90527;9645;6
68141;8638;5
6797;6815;7
24101;4936;6
52257;8266;6
1156;2628;3
43913;9381;3
17453;1008;3
37286;1103;2
63566;6354;6
20728;4203;2
18731;4004;4
51205;8115;3
98624;2818;2
86667;6308;1
19156;4794;1
3065;9343;4
63731;7960;6
12451;3447;5
42986;8036;5
13603;1106;1
92855;2148;3
63602;6276;6
81001;5499;7
27343;7882;7
39174;9550;3
83108;5401;5
8417;9087;5
94141;7452;2
35554;6927;2
81745;4220;4
27259;3557;1
11874;1294;3
9047;4649;1
5744;8767;7
57129;8039;5
16837;4069;7
86468;7424;2
3819;9352;5
59130;1614;6
37293;3878;1
25942;8722;1
40916;6729;3
69612;9724;7
41448;8889;4
76483;2256;2
70218;2290;2
96479;7777;3
20569;5107;4
60886;2284;3
46516;8687;6
28467;2856;1
49328;1589;4
68019;1961;7
23093;2795;1
97115;9324;4
14685;7978;4
52591;5659;1
75655;1573;3
72387;9027;3
23161;1704;4
58748;3387;6
17265;3613;7
55801;8644;4
40295;8715;6
1878;9391;1
49312;6514;2
59968;7112;1
44457;4620;7
83422;9958;4
52441;8831;1
54467;3216;2
27955;4406;1
51403;2984;2
58525;4173;5
5369;3051;7
81700;2096;2
21892;3952;4
15644;9708;1
47363;9949;2
23975;7962;2
94729;5276;2
48048;4120;3
66225;8689;6
43417;5834;6
42928;2709;5
6612;4155;3
56858;9702;5
8399;4502;3
6044;6625;3
48644;4310;4
4396;8160;5
54369;6557;5
10320;7284;6
81436;9497;2
32103;5304;4
72162;3995;5
5394;9476;6
25844;7568;1
77897;4857;2
90121;6905;4
519;3776;7
53463;7830;6
85372;1500;1
42342;7090;3
66590;5295;1
7790;2942;2
33258;7326;7
13050;1416;1
95899;4721;1
97195;9417;7
77932;1883;6
51542;9475;6
7421;3145;1
20198;1315;3
43962;9437;7
34621;5316;7
79089;1082;2
44950;1263;7
4250;3892;4
7103;3071;7
35477;7898;6
95969;3228;4
74832;1255;6
81339;5488;5
28932;5359;7
64866;8601;1
25583;8583;5
40563;1715;7
49583;3846;5
91646;3704;6
59604;1348;7
27805;2817;3
99375;7513;2
53224;2388;6
33285;7398;6
50222;4082;2
50476;1454;4
65286;8361;7
34160;7678;4
37589;8816;6
34739;4368;6
9770;8215;5
18274;8452;6
11949;8148;3
78014;6719;7
90949;4297;1
6654;8379;5
17578;8362;4
18741;8921;1
53442;1935;3
54223;4610;6
94213;9930;1
84697;9974;4
19267;3469;7
89196;3654;7
50897;9217;7
76417;9387;1
53399;6046;3
62219;5912;1
49210;9605;4
90842;9000;4
69746;1388;7
23736;8513;6
97988;2614;7
27504;2989;4
1149;8248;7
82008;9524;1
51641;8395;5
78662;8902;2
25013;4750;7
1095;1991;1
3972;9518;4
8981;1836;5
46010;4598;2
93776;1320;1
28343;6445;6
19750;5385;3
22605;9405;5
83741;9175;7
23251;6792;1
65406;5999;4
75816;7754;7
1922;5063;1
89803;8881;5
72055;9783;2
33017;4123;7
5741;1200;2
31636;8649;5
39990;7082;7
70349;3413;7
45458;8488;2
59028;8846;4
56420;9548;6
65526;7593;3
89467;8807;3
3193;6426;6
75441;7422;3
45167;7887;3
72715;7556;3
81147;8176;5
30237;1273;7
67601;3648;4
42988;5051;1
76098;9772;3
93291;6911;4
39549;2231;3
66703;2125;5
5129;4073;6
50335;9595;5
13103;8441;5
52892;5938;5
88740;7666;7
41733;6440;1
48490;1218;7
24667;2371;1
17374;5138;6
84002;3578;5
7613;8187;4
31408;3374;4
85250;9163;4
16483;9164;1
64330;3555;4
64973;3143;7
44611;8604;5
37817;7231;7
9126;5300;6
75444;4429;1
45537;6689;2
20843;6293;6
17023;8705;7
58442;3798;4
24117;2511;1
98247;6326;1
85870;9015;5
39454;3070;7
850;7812;7
31310;5226;5
58878;7662;2
58427;1653;2
4992;7559;4
98275;7688;7
55808;3291;3
68374;3868;6
81645;4067;1
11900;1368;3
61936;2664;3
27780;9142;6
67438;9044;7
30549;2118;2
48728;7252;7
44330;9454;1
44670;9435;5
96491;9969;4
80592;9607;2
15344;8310;4
7885;4886;3
72172;3834;6
35701;1243;1
27895;3226;2
96913;3606;4
33712;9500;6
43834;8690;1
57388;6258;2
37462;1064;4
75562;4806;3
22708;6815;4
39831;2324;3
72532;8502;7
73767;1502;3
6658;8813;2
84878;8973;3
85090;2546;3
92287;8541;3
18028;5716;3
93463;9672;7
99294;3402;6
67238;6004;2
55577;7095;3
21850;8008;5
62550;9400;5
10155;5329;4
3023;8423;7
82796;6050;6
20415;5312;3
84962;1654;6
56113;1156;2
35016;5508;3
69628;3445;1
61931;9834;3
38019;1764;4
26707;1656;2
30957;6948;5
45256;9156;3
26258;2934;7
23487;4971;3
74386;2906;3
32544;3440;6
9209;4925;7
88635;5374;7
7971;8726;2
67397;1654;2
97256;7140;6
53565;8714;2
77402;8870;2
61431;4816;1
77084;2231;2
61444;3467;4
57702;9496;5
85311;3506;7
77160;3757;7
19391;2122;3
71444;2399;3
89613;7749;1
72976;8166;6
9947;8453;6
19300;4983;2
8066;4198;4
36995;8823;3
15449;3257;4
14929;3247;7
88767;7740;4
80776;5542;5
72369;2677;4
77646;3785;6
14925;4517;7
37132;5316;1
72688;8333;3
38079;5089;4
67802;4147;5
30426;6346;3
68506;9008;3
22162;9380;1
57275;9925;7
62413;3956;3
61987;2530;6
45845;4961;5
61284;1491;3
52714;8342;2
16066;4458;2
29608;1396;6
18571;4148;7
76757;4440;4
28252;3652;7
85624;2153;7
32996;1507;4
87825;7231;6
15696;5279;4
38939;9199;6
15782;9703;4
31014;8650;1
24137;3806;5
6470;7029;2
23556;5725;3
86114;2548;5
40692;3061;5
48714;3119;1
4384;3236;1
55182;6545;4
9694;9955;6
87299;5310;1
71731;3162;4
58506;6027;6
96516;7703;3
35408;8825;5
37159;2173;7
18405;4722;4
74081;4226;4
94131;7600;1
34581;8081;4
11760;4800;7
37529;2100;5
34923;9337;6
34664;1994;7
26425;5386;6
80344;7496;7
73281;7385;7
73288;6690;6
9091;7982;6
32283;1840;6
23352;5022;7
70139;1535;7
87847;8029;3
71976;2121;3
80610;9691;3
79007;5805;3
93948;4977;5
60385;8813;5
86171;7525;2
15601;3409;7
98641;8215;3
21868;6847;7
17928;3821;7
40733;7357;2
94232;1584;5
77103;6510;5
31346;8154;5
73525;8158;1
29211;5476;2
84851;4525;3
432;2192;3
57613;8675;5
27572;5792;2
95907;8700;5
92608;3587;2
4072;3601;1
9753;5305;3
58687;1036;5
64189;4615;4
19358;5886;7
84769;5072;7
45324;8963;5
44284;5594;4
7257;9746;1
78749;5181;1
78879;1917;6
25488;7253;1
37804;5497;3
73613;3794;1
45323;8057;3
80977;7766;1
84726;8941;5
79827;2969;2
56053;6305;5
31973;6128;7
16129;7567;3
18138;7862;4
12364;2224;1
89682;8962;1
17989;6244;2
64593;4836;3
6086;5921;2
84895;5317;2
26072;2662;6
8957;1998;4
61882;6039;2
43129;9694;4
96925;1047;4
91554;7405;1
25342;7595;1
5259;7749;2
93144;1623;3
27081;2783;6
40393;2158;1
25694;5001;4
90780;7486;5
25428;6417;6
9623;8722;3
